CityID,OTH_fact1,OTH_fact2,OTH_fact3,OTH_fact4,OTH_fact5,FIN_fact1,FIN_fact2,FIN_fact3,FIN_fact4,FIN_fact5,Grows?
City213612,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City158936,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City132707,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City174153,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City136520,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City170969,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City124573,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City198691,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City167982,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City121696,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City139337,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City111662,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City142004,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City189526,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City119485,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City169588,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City116285,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City130621,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City160301,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City151764,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City114967,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City178099,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City173086,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City171870,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City195572,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City180461,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City126595,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City163602,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City126703,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City134646,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City208934,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City137683,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City132773,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City188830,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City150932,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City121736,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City169212,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City203272,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City144262,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City123312,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City133506,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City152034,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City169277,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City210200,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City180806,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City178161,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City185172,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City167399,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City190964,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City186772,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City196460,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City172322,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City178559,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City142092,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City171527,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City176524,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City212707,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City171205,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City133849,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City201881,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City141876,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City145786,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City156353,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City155128,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City211614,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City205034,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City139880,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City131690,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City171846,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City114205,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City210988,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City185002,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City168123,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City161120,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City115936,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City156853,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City185421,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City162931,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City173982,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City158165,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City126262,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City149317,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City190029,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City195618,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City213240,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City149944,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City184005,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City113816,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City111874,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City210130,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City139331,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City141123,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City175139,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City189710,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City195432,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City178718,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City116400,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City203122,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City163048,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City171022,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City112910,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City113010,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City202839,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City211940,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City165313,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City153719,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City194133,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City121831,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City188044,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City186330,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City124596,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City168761,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City154338,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City182139,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City120129,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City143811,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City127824,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City205775,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City130263,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City202152,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City163759,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City199112,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City182367,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City131029,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City198478,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City129624,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City188145,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City131669,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City160821,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City131926,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City188966,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City185211,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City148295,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City132332,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City197052,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City161541,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City182954,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City124320,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City181009,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City137701,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City212883,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City115109,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City132190,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City146021,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City139921,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City131773,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
